text,label,style
ordered compatible 20-pack of TENS 7000 a electrode pads from Amazon,"Stimulator, supplies",brand_specific_aug
ordered a 20-pack of TENS 7000 compatible electrode just pads from Amazon,"Stimulator, supplies",brand_specific_aug
osteopath treatment session,Osteopath,terse
so osteopath treatment session,Osteopath,terse_aug
dentist | regular cleaning and checkup,Dental Services,progressive
| regular cleaning and checkup,Dental Services,progressive_aug
cleaning | regular dentist and checkup,Dental Services,progressive_aug
dentist like | regular cleaning and checkup,Dental Services,progressive_aug
after my mastectomy surgery,Mastectomy bra,partial_turn2
after surgery mastectomy my,Mastectomy bra,partial_turn2_aug
after my mastectomy surgery I think,Mastectomy bra,partial_turn2_aug
"I buy bottle for use toilet in bed, because I cannot walk after surgery",Urinal (purchase),esl_speaker
"I buy bottle for use in bed, because I cannot walk after surgery",Urinal (purchase),esl_speaker_aug
"I buy bottle for use toilet walk bed, because I cannot in after surgery",Urinal (purchase),esl_speaker_aug
"I buy bottle for I think use toilet in bed, because I cannot walk after surgery",Urinal (purchase),esl_speaker_aug
"Claiming a standard aluminum folding pickup walker with non-skid rubber ferrules, non-wheeled",Walker - non wheeled (purchase),detailed_clinical
"a standard aluminum folding pickup walker with non-skid rubber ferrules, non-wheeled",Walker - non wheeled (purchase),detailed_clinical_aug
"Claiming a standard aluminum folding pickup walker non-skid with rubber ferrules, non-wheeled",Walker - non wheeled (purchase),detailed_clinical_aug
"Claiming a standard just aluminum folding pickup walker with non-skid rubber ferrules, non-wheeled",Walker - non wheeled (purchase),detailed_clinical_aug
I bought a special bra that holds a prosthetic breast after my surgery,Mastectomy bra,confused_student
I bought a special bra that holds prosthetic breast after my surgery,Mastectomy bra,confused_student_aug
I bought a that bra special holds a prosthetic breast after my surgery,Mastectomy bra,confused_student_aug
basically I bought a special bra that holds a prosthetic breast after my surgery,Mastectomy bra,confused_student_aug
"knee brace | left knee, custom fitted by specialist","Brace, left knee (Custom)",progressive
"knee | left knee, custom fitted by specialist","Brace, left knee (Custom)",progressive_aug
"knee by | left knee, custom fitted brace specialist","Brace, left knee (Custom)",progressive_aug
"knee brace basically | left knee, custom fitted by specialist","Brace, left knee (Custom)",progressive_aug
the stimulator device not the pads,"Stimulator, muscle/nerve (TENS)",partial_turn2
the stimulator device not pads,"Stimulator, muscle/nerve (TENS)",partial_turn2_aug
pads stimulator device not the the,"Stimulator, muscle/nerve (TENS)",partial_turn2_aug
the stimulator just device not the pads,"Stimulator, muscle/nerve (TENS)",partial_turn2_aug
"foot and ankle brace, custom fitted","Brace, AFO/KAFO (Custom)",partial_turn2
"foot ankle brace, custom fitted","Brace, AFO/KAFO (Custom)",partial_turn2_aug
"foot and brace, ankle custom fitted","Brace, AFO/KAFO (Custom)",partial_turn2_aug
"foot and um ankle brace, custom fitted","Brace, AFO/KAFO (Custom)",partial_turn2_aug
diagnostic ultrasound scan,Ultrasound,terse
basically diagnostic ultrasound scan,Ultrasound,terse_aug
I see a social worker for therapy and I'm pretty sure she only has a four-year degree,Social Worker (Bachelors),confused_student
I see a social worker therapy and I'm pretty sure she only has a four-year degree,Social Worker (Bachelors),confused_student_aug
I pretty a social worker for therapy and I'm see sure she only has a four-year degree,Social Worker (Bachelors),confused_student_aug
I see a social worker for therapy and I'm pretty sure actually she only has a four-year degree,Social Worker (Bachelors),confused_student_aug
online CBT program not in person,Digital Cognitive Behavioural Therapy,partial_turn2
online CBT program not in,Digital Cognitive Behavioural Therapy,partial_turn2_aug
online CBT not program in person,Digital Cognitive Behavioural Therapy,partial_turn2_aug
online CBT program not in basically person,Digital Cognitive Behavioural Therapy,partial_turn2_aug
"I buy rail for bed side, to stop falling when sleep, for safety",Bed Rails (purchase),esl_speaker
"I rail for bed side, to stop falling when sleep, for safety",Bed Rails (purchase),esl_speaker_aug
"safety buy rail for bed side, to stop falling when sleep, for I",Bed Rails (purchase),esl_speaker_aug
"actually I buy rail for bed side, to stop falling when sleep, for safety",Bed Rails (purchase),esl_speaker_aug
orthodontist treating my daughter,Orthodontic Services (Braces - initial and monthly fee),partial_turn2
orthodontist my treating daughter,Orthodontic Services (Braces - initial and monthly fee),partial_turn2_aug
orthodontist so treating my daughter,Orthodontic Services (Braces - initial and monthly fee),partial_turn2_aug
"the doctor send me to special place, they measure my leg and make stocking only for me, not from store","Compression Stockings, custom, any length",esl_speaker
"the doctor send me to special place, they measure my leg make stocking only for me, not from store","Compression Stockings, custom, any length",esl_speaker_aug
"the doctor send me to special place, they only my leg and make stocking measure for me, not from store","Compression Stockings, custom, any length",esl_speaker_aug
"the doctor so send me to special place, they measure my leg and make stocking only for me, not from store","Compression Stockings, custom, any length",esl_speaker_aug
I got a plastic seat for the bathtub so I can shower without standing,Bath Bench/Chair (purchase),confused_student
I got a plastic seat for the bathtub so I can shower without,Bath Bench/Chair (purchase),confused_student_aug
I got for plastic seat a the bathtub so I can shower without standing,Bath Bench/Chair (purchase),confused_student_aug
I um got a plastic seat for the bathtub so I can shower without standing,Bath Bench/Chair (purchase),confused_student_aug
muscle stimulator | the main device | for chronic pain management,"Stimulator, muscle/nerve (TENS)",progressive
muscle stimulator | the main device for chronic pain management,"Stimulator, muscle/nerve (TENS)",progressive_aug
muscle stimulator | the for device | main chronic pain management,"Stimulator, muscle/nerve (TENS)",progressive_aug
muscle stimulator | the main device just | for chronic pain management,"Stimulator, muscle/nerve (TENS)",progressive_aug
blood sugar needles,Lancet,vague_turn1
blood sugar needles actually,Lancet,vague_turn1_aug
cervical neck pillow rx,Cervical Pillow,terse
cervical neck rx pillow,Cervical Pillow,terse_aug
cervical basically neck pillow rx,Cervical Pillow,terse_aug
mastectomy bra,Mastectomy bra,vague_turn1
just mastectomy bra,Mastectomy bra,vague_turn1_aug
the strong compression socks,"Compression Stockings, knee length (30 mmhg & over)",vague_turn1
socks strong compression the,"Compression Stockings, knee length (30 mmhg & over)",vague_turn1_aug
um the strong compression socks,"Compression Stockings, knee length (30 mmhg & over)",vague_turn1_aug
registered dietitian not nutritionist,Dietitian Services,partial_turn2
registered dietitian nutritionist not,Dietitian Services,partial_turn2_aug
registered dietitian not I think nutritionist,Dietitian Services,partial_turn2_aug
registered OT,Occupational Therapy,partial_turn2
registered OT um,Occupational Therapy,partial_turn2_aug
nursing home | monthly fees | my mother lives there permanently,Nursing Home and Long Term Care,progressive
nursing home | monthly fees my mother lives there permanently,Nursing Home and Long Term Care,progressive_aug
there home | monthly fees | my mother lives nursing permanently,Nursing Home and Long Term Care,progressive_aug
nursing home | monthly fees | my mother lives there actually permanently,Nursing Home and Long Term Care,progressive_aug
"these are SAFETY glasses for work, not regular prescription glasses, they're CSA approved with side shields",Safety Glasses,complaint
"these are SAFETY glasses work, not regular prescription glasses, they're CSA approved with side shields",Safety Glasses,complaint_aug
"these are SAFETY glasses for work, not regular prescription glasses, they're CSA approved with shields side",Safety Glasses,complaint_aug
"these are SAFETY glasses for work, not regular prescription glasses, they're CSA approved with side basically shields",Safety Glasses,complaint_aug
"the face interface, worn out","CPAP, APAP, BIPAP Mask",partial_turn2
"the face interface, out","CPAP, APAP, BIPAP Mask",partial_turn2_aug
"worn face interface, the out","CPAP, APAP, BIPAP Mask",partial_turn2_aug
"so the face interface, worn out","CPAP, APAP, BIPAP Mask",partial_turn2_aug
versa frame | safety frame around toilet | for my mom's mobility,Versa Frame (purchase),progressive
versa frame | safety frame around toilet | for my mobility,Versa Frame (purchase),progressive_aug
around frame | safety frame versa toilet | for my mom's mobility,Versa Frame (purchase),progressive_aug
versa frame | safety frame around toilet | for my mom's actually mobility,Versa Frame (purchase),progressive_aug
chiropractor not massage,Chiropractic,partial_turn2
chiropractor just not massage,Chiropractic,partial_turn2_aug
reusable ice pack gel,Cold Therapy - Re-usable Items (purchase),terse
reusable ice gel pack,Cold Therapy - Re-usable Items (purchase),terse_aug
reusable ice pack gel just,Cold Therapy - Re-usable Items (purchase),terse_aug
Where do I claim in-home support services I received during recovery?,In Home Support Services,question
Where do I claim in-home support services I received recovery?,In Home Support Services,question_aug
Where services I claim in-home support do I received during recovery?,In Home Support Services,question_aug
Where do I claim in-home support services I received during just recovery?,In Home Support Services,question_aug
glucose thing | the reader part | shows numbers from my sensor,Glucose Monitoring System Receiver,progressive
glucose thing | reader part | shows numbers from my sensor,Glucose Monitoring System Receiver,progressive_aug
